feature_id,llama32-3B-Instruct_ckpt_0_contrib_mean,llama32-3B-Instruct_ckpt_120_contrib_mean,llama32-3B-Instruct_ckpt_240_contrib_mean,llama32-3B-Instruct_ckpt_360_contrib_mean,llama32-3B-Instruct_ckpt_480_contrib_mean,llama32-3B-Instruct_ckpt_600_contrib_mean,llama32-3B-Instruct_ckpt_720_contrib_mean,llama32-3B-Instruct_ckpt_840_contrib_mean
107,1.854828715324,1.848474144936,1.837292551994,1.823258757591,1.819923043251,1.808799505234,1.798386573792,1.791992306709
108,0.842550516129,0.849045574665,0.856064260006,0.839865744114,0.842830538750,0.846714437008,0.848055660725,0.841896951199
109,0.935523808002,0.925016939640,0.922890543938,0.907027542591,0.903791904449,0.912340104580,0.909002840519,0.906796753407
110,0.885810971260,0.880588829517,0.876344799995,0.882618904114,0.890036702156,0.884047269821,0.887034595013,0.878836691380
111,0.869130730629,0.866888940334,0.861936330795,0.848482728004,0.859345614910,0.841436982155,0.844674587250,0.842743337154
112,0.908617556095,0.904373109341,0.898049831390,0.891715943813,0.901248514652,0.891904950142,0.894731163979,0.891140460968
113,0.933067798615,0.945143401623,0.947120189667,0.949282407761,0.951115548611,0.944420754910,0.940797865391,0.933136641979
114,0.952065229416,0.940041899681,0.924092531204,0.923730194569,0.931339561939,0.924585342407,0.927705943584,0.926126539707
115,0.885570585728,0.874454140663,0.855370342731,0.855885386467,0.869828164577,0.862386703491,0.862052142620,0.864362180233
116,2.238615274429,2.242028951645,2.243556261063,2.246706247330,2.249095201492,2.246678590775,2.243102550507,2.234123706818
117,0.925812840462,0.925721406937,0.934428989887,0.920905053616,0.930984497070,0.934193313122,0.938399612904,0.939057528973
118,0.896798908710,0.903297305107,0.918309092522,0.925785362720,0.928272843361,0.939934015274,0.944081723690,0.942444443703
119,0.968262135983,0.972747325897,0.976045191288,0.972438573837,0.971882164478,0.964556276798,0.967268407345,0.959455430508
120,1.101614236832,1.104802489281,1.098845958710,1.095000386238,1.092594742775,1.092156410217,1.092779636383,1.085809946060
121,1.789988040924,1.785983443260,1.780230164528,1.776309490204,1.778676509857,1.778585791588,1.778138756752,1.771190166473
122,0.835061609745,0.825455605984,0.826287150383,0.823123395443,0.830381631851,0.836331844330,0.841723501682,0.835323333740
123,0.878334283829,0.864257216454,0.856200754642,0.849722921848,0.855748176575,0.841149806976,0.837581515312,0.837875664234
124,0.819640457630,0.821192026138,0.820161938667,0.813920617104,0.819589734077,0.816439449787,0.815110266209,0.808195769787
125,0.859590470791,0.867878496647,0.871045589447,0.895692706108,0.905844748020,0.906522393227,0.911911249161,0.912070453167
