,dec_1_drift_from_origin,dec_2_drift_from_origin,dec_3_drift_from_origin,dec_4_drift_from_origin,dec_5_drift_from_origin,dec_6_drift_from_origin,dec_7_drift_from_origin
82,2.0861626e-05,2.0980835e-05,2.5331974e-05,2.360344e-05,2.3305416e-05,2.5451183e-05,2.6166439e-05
83,3.2186508e-06,8.404255e-06,1.692772e-05,2.193451e-05,2.527237e-05,2.9981136e-05,3.027916e-05
84,1.7881393e-07,-8.34465e-07,1.7881393e-07,0.0,3.5762787e-07,-8.34465e-07,-7.1525574e-07
85,-2.3841858e-07,5.9604645e-08,0.0,2.3841858e-07,-1.1920929e-07,-1.1920929e-07,7.1525574e-07
86,1.4543533e-05,1.579523e-05,1.7762184e-05,1.5556812e-05,1.7106533e-05,1.758337e-05,1.7762184e-05
87,-4.7683716e-07,-4.7683716e-07,1.7881393e-07,3.5762787e-07,5.9604645e-08,-8.34465e-07,3.5762787e-07
88,8.46386e-06,1.0311604e-05,1.090765e-05,1.1384487e-05,1.0728836e-05,1.1444092e-05,1.1622906e-05
89,5.2392483e-05,5.7280064e-05,6.93202e-05,6.92606e-05,7.504225e-05,7.8976154e-05,8.4102154e-05
90,1.4901161e-06,1.5497208e-06,2.861023e-06,1.66893e-06,2.0861626e-06,2.026558e-06,1.66893e-06
91,5.4240227e-06,1.0371208e-05,1.6450882e-05,2.1457672e-05,2.3961067e-05,2.6643276e-05,2.926588e-05
92,1.8954277e-05,2.1457672e-05,2.6643276e-05,2.9325485e-05,3.385544e-05,3.2305717e-05,3.552437e-05
93,2.6643276e-05,2.8848648e-05,3.325939e-05,3.0100346e-05,3.1471252e-05,3.349781e-05,3.5345554e-05
94,1.6450882e-05,1.847744e-05,2.0980835e-05,2.0802021e-05,1.9848347e-05,2.1159649e-05,2.3305416e-05
95,9.536743e-06,1.3053417e-05,2.0682812e-05,2.3961067e-05,2.7298927e-05,3.0398369e-05,3.0755997e-05
96,1.5497208e-06,5.1259995e-06,9.655952e-06,1.424551e-05,1.6629696e-05,1.7762184e-05,1.9729137e-05
97,1.1324883e-06,4.4703484e-06,9.23872e-06,1.13248825e-05,1.40070915e-05,1.7225742e-05,1.8179417e-05
98,7.867813e-06,1.1920929e-05,1.8239021e-05,2.193451e-05,2.4616718e-05,2.7537346e-05,2.9981136e-05
99,2.3841858e-07,2.9802322e-07,5.9604645e-07,2.3841858e-07,3.5762787e-07,-1.1920929e-07,7.1525574e-07
100,1.1920929e-07,4.172325e-07,-2.3841858e-07,-1.1920929e-07,2.3841858e-07,4.7683716e-07,5.9604645e-08
101,4.172325e-07,9.536743e-07,1.1920929e-07,7.1525574e-07,4.7683716e-07,5.9604645e-07,5.364418e-07
102,1.5616417e-05,1.591444e-05,1.9431114e-05,1.9073486e-05,1.8000603e-05,2.026558e-05,1.9192696e-05
103,2.7298927e-05,2.8848648e-05,3.1471252e-05,3.1769276e-05,2.9563904e-05,3.1352043e-05,3.4332275e-05
104,1.2218952e-05,1.1920929e-05,1.4960766e-05,1.3947487e-05,1.3649464e-05,1.4483929e-05,1.5974045e-05
105,1.2934208e-05,1.8537045e-05,2.6643276e-05,3.260374e-05,3.582239e-05,3.6478043e-05,4.0113926e-05
106,2.1755695e-05,2.4318695e-05,2.771616e-05,2.6166439e-05,2.670288e-05,2.7298927e-05,2.7954578e-05
107,0.0,2.9802322e-07,7.1525574e-07,2.3841858e-07,1.7881393e-07,7.748604e-07,4.172325e-07
108,4.2140484e-05,4.3034554e-05,4.8220158e-05,4.8935413e-05,4.798174e-05,4.8696995e-05,5.0783157e-05
