feature_id,activation_freq,mean_activation,active_mean_activation,rms_activation,max_activation,total_activation_mass
25326,0.000039999999,0.000159693373,3.992334365845,0.025260893628,4.111011505127,7.984668731689
25327,0.002420000033,0.011340977624,4.686354637146,0.234120413661,8.175512313843,567.048889160156
25328,0.000059999998,0.000234294203,3.904903411865,0.030249280855,3.965706825256,11.714710235596
25329,0.000620000006,0.002674078569,4.313030242920,0.109424501657,8.190045356750,133.703933715820
25330,0.000079999998,0.000322780310,4.034753799438,0.036147635430,4.411454200745,16.139015197754
25331,0.007439999841,0.038331743330,5.152115821838,0.472995340824,23.130270004272,1916.587158203125
25332,0.000059999998,0.000232878665,3.881311178207,0.030064724386,3.895185470581,11.643933296204
25333,0.000079999998,0.000320708379,4.008854866028,0.035921115428,4.420529842377,16.035419464111
25334,0.002080000006,0.010846184567,5.214512348175,0.256379395723,13.318120002747,542.309265136719
25335,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25336,0.014779999852,0.157100513577,10.629263877869,1.612770080566,45.411098480225,7855.025878906250
25337,0.000019999999,0.000082931649,4.146582603455,0.018544081599,4.146582603455,4.146582603455
25338,0.000019999999,0.000076302553,3.815127611160,0.017061769962,3.815127611160,3.815127611160
25339,0.000059999998,0.000240587033,4.009784221649,0.031078621745,4.153247833252,12.029352188110
25340,0.005319999997,0.056894041598,10.694369316101,1.115681529045,67.693290710449,2844.702148437500
25341,0.000039999999,0.000169858336,4.246458530426,0.026889916509,4.456889629364,8.492917060852
25342,0.000039999999,0.000159458999,3.986475229263,0.025225957856,4.115851402283,7.972950458527
25343,0.000099999997,0.000404109858,4.041098594666,0.040427021682,4.178144931793,20.205493927002
25344,0.000119999997,0.000534788298,4.456569194794,0.049262136221,5.342558383942,26.739416122437
25345,0.000099999997,0.000393832801,3.938328266144,0.039421766996,4.283903598785,19.691640853882
25346,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25347,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
25348,0.000199999995,0.000812367827,4.061839103699,0.057534679770,4.417029380798,40.618392944336
25349,0.000479999988,0.002248391276,4.684148788452,0.104982241988,6.639927864075,112.419570922852
25350,0.000739999989,0.003129611490,4.229204654694,0.115485414863,5.792955875397,156.480575561523
25351,0.000019999999,0.000081893137,4.094656944275,0.018311863765,4.094656944275,4.094656944275
25352,0.000019999999,0.000076238051,3.811902761459,0.017047347501,3.811902761459,3.811902761459
25353,0.000099999997,0.000453859248,4.538592338562,0.045777764171,5.708456993103,22.692962646484
25354,0.000379999983,0.001663896139,4.378674030304,0.086398124695,6.646034717560,83.194808959961
25355,0.002499999944,0.015085577965,6.034231662750,0.356825381517,31.796154022217,754.278930664062
25356,0.000520000001,0.002188158222,4.207996845245,0.096318326890,4.967554569244,109.407913208008
25357,0.002379999962,0.012583002448,5.286975860596,0.292266249657,20.554616928101,629.150146484375
25358,0.000019999999,0.000076723329,3.836166381836,0.017155857757,3.836166381836,3.836166381836
25359,0.000180000003,0.000759661780,4.220343112946,0.057358328253,6.120053291321,37.983089447021
25360,0.000079999998,0.000320819352,4.010241985321,0.035889048129,4.189346790314,16.040967941284
25361,0.001419999986,0.007792260498,5.487507343292,0.237585633993,23.142654418945,389.613037109375
25362,0.000019999999,0.000077363722,3.868186235428,0.017299054191,3.868186235428,3.868186235428
25363,0.000279999978,0.001407204545,5.025730609894,0.086246460676,8.227110862732,70.360229492188
25364,0.000079999998,0.000331874151,4.148427009583,0.037313014269,4.888906955719,16.593708038330
25365,0.000119999997,0.000486677309,4.055644512177,0.044458117336,4.256149291992,24.333866119385
25366,0.000239999994,0.000969313958,4.038808345795,0.062615275383,4.322841167450,48.465698242188
25367,0.000019999999,0.000081655453,4.082772731781,0.018258715048,4.082772731781,4.082772731781
25368,0.000079999998,0.000322399981,4.029999732971,0.036089193076,4.352419853210,16.119998931885
25369,0.000039999999,0.000178683331,4.467083454132,0.028495887294,5.054922580719,8.934166908264
25370,0.000180000003,0.000729341176,4.051895618439,0.054446585476,4.377942085266,36.467060089111
25371,0.000039999999,0.000176908565,4.422714233398,0.028172396123,4.953464508057,8.845428466797
25372,0.000339999999,0.001400884357,4.120248317719,0.076150976121,4.721160888672,70.044219970703
25373,0.000079999998,0.000344488071,4.306100845337,0.038995180279,5.485800743103,17.224403381348
25374,0.000339999999,0.001654021209,4.864768505096,0.092601202428,7.845633983612,82.701065063477
25375,0.000079999998,0.000319255138,3.990689277649,0.035708844662,4.158836841583,15.962757110596
25376,0.000520000001,0.002912793774,5.601526737213,0.147121340036,19.928768157959,145.639694213867
25377,0.000039999999,0.000157033632,3.925840854645,0.024829540402,3.946460008621,7.851681709290
25378,0.000079999998,0.000353059120,4.413239002228,0.039835862815,5.373162746429,17.652956008911
