,dec_0_self_dot_ratio_norm,dec_1_self_dot_ratio_norm,dec_2_self_dot_ratio_norm,dec_3_self_dot_ratio_norm,dec_4_self_dot_ratio_norm,dec_5_self_dot_ratio_norm,dec_6_self_dot_ratio_norm,dec_7_self_dot_ratio_norm,dec_8_self_dot_ratio_norm,dec_9_self_dot_ratio_norm,dec_10_self_dot_ratio_norm,dec_11_self_dot_ratio_norm,dec_12_self_dot_ratio_norm,dec_13_self_dot_ratio_norm,dec_14_self_dot_ratio_norm,dec_15_self_dot_ratio_norm
96,0.01439949,0.014402254,0.014396964,0.014400237,0.014399972,0.014403103,0.014400291,0.014399646,0.01440079,0.014400197,0.014403297,0.014398458,0.014396621,0.014401202,0.014402575,0.014399376
97,0.014333577,0.014333108,0.014336416,0.014332959,0.014332448,0.014331635,0.014336965,0.0143359285,0.014331707,0.0143389255,0.014332114,0.014329738,0.014333057,0.014332839,0.014334688,0.014335575
98,0.014431075,0.014428089,0.014425128,0.014433187,0.01443008,0.014430835,0.01443158,0.014430458,0.014427674,0.01443135,0.014429602,0.0144283995,0.014428172,0.014427995,0.0144245615,0.014430734
99,0.014327627,0.014325454,0.014326986,0.01432848,0.014322401,0.014324083,0.014326975,0.014329888,0.014323318,0.014326736,0.014330879,0.014323107,0.014323981,0.014325178,0.0143244015,0.01432794
100,0.014395157,0.014406019,0.0144004505,0.014402449,0.014397555,0.01440075,0.014402426,0.014400476,0.014401711,0.014398628,0.0144014405,0.014399927,0.0144028235,0.014401625,0.014401278,0.014399475
101,0.014394382,0.014394096,0.014397183,0.014393047,0.01439301,0.014391326,0.014393275,0.0143937105,0.014392904,0.014392127,0.014394571,0.014393283,0.014394522,0.014395523,0.014390795,0.014394339
102,0.014357249,0.01435517,0.014355267,0.014357807,0.014359744,0.014357339,0.014354161,0.01435905,0.014356302,0.014357321,0.0143562695,0.014361124,0.014358251,0.014352366,0.014356234,0.01435934
103,0.014337819,0.014336005,0.01433674,0.0143359685,0.014335113,0.014332554,0.014337185,0.014336814,0.0143329315,0.014337452,0.014338362,0.014336104,0.014338788,0.014339717,0.014339707,0.014336387
104,0.014298794,0.014299594,0.014297582,0.014297638,0.014300746,0.014296044,0.014306372,0.014303218,0.014304901,0.014299492,0.01430063,0.014303245,0.01430037,0.014302261,0.014299422,0.014297338
105,0.014447667,0.014444629,0.01444423,0.0144444965,0.014450344,0.014442204,0.014448103,0.014444294,0.014448422,0.014447256,0.014446891,0.014446789,0.014449035,0.014443147,0.014453978,0.014442625
106,0.014404211,0.014396535,0.014405928,0.014402043,0.014401588,0.014406017,0.014401714,0.014399822,0.014402419,0.014402234,0.014401482,0.0143998945,0.014400757,0.014398545,0.014403735,0.01440594
