,dec_0_self_dot_ratio_norm,dec_1_self_dot_ratio_norm,dec_2_self_dot_ratio_norm,dec_3_self_dot_ratio_norm
15921,0.00038385103,0.0003851278,0.00038537223,0.00038567092
15922,0.00039724004,0.00039766097,0.00039758318,0.00039734275
15923,0.00038470127,0.00038649273,0.00038716674,0.00038756942
15924,0.00037849677,0.0003798915,0.0003802581,0.00038069795
15925,0.0004156625,0.00041653495,0.000416663,0.0004172161
15926,0.00040416405,0.00040482063,0.00040494007,0.0004042556
15927,0.00038315804,0.00038417484,0.00038411946,0.00038434408
15928,0.00046377338,0.00046417475,0.00046427624,0.00046463954
15929,0.00039208305,0.00039252854,0.00039219978,0.00039213581
15930,0.00040001597,0.00040058861,0.00040076752,0.0004011824
15931,0.00039549868,0.00039612397,0.000396127,0.00039647217
15932,0.0004608096,0.00046067583,0.00046078037,0.00046094367
15933,0.0003891741,0.00039040353,0.00039109853,0.0003912301
15934,0.0004014946,0.00040215396,0.00040177815,0.00040219014
15935,0.00044301557,0.00044330748,0.00044339403,0.00044354366
15936,0.0004422444,0.00044188392,0.00044158706,0.000441587
15937,0.00039822084,0.00039919195,0.0003996388,0.00039965395
15938,0.0004300206,0.0004301518,0.0004297038,0.0004299195
15939,0.00047161427,0.0004714416,0.00047136788,0.0004714655
15940,0.00038032318,0.00038050997,0.00038015933,0.00038080473
15941,0.00039033173,0.00039110362,0.00039098982,0.00039062308
15942,0.0003469807,0.00034836782,0.0003482288,0.0003485778
15943,0.00039322648,0.00039413702,0.00039390626,0.00039424186
15944,0.0003909183,0.00039208386,0.00039130583,0.00039176593
15945,0.00037009464,0.00037106115,0.00037066604,0.00037141753
15946,0.0003923753,0.00039355096,0.00039431176,0.00039462105
15947,0.0003751259,0.00037716705,0.0003774398,0.00037803315
15948,0.00039493144,0.0003949995,0.00039498022,0.00039492777
15949,0.00044313396,0.0004434885,0.00044359468,0.0004437239
15950,0.00038535168,0.00038555512,0.0003851422,0.00038557305
15951,0.00038718653,0.0003876434,0.00038733534,0.00038759984
15952,0.0003874637,0.00038882843,0.00038944097,0.00038989904
15953,0.0003875078,0.00038852156,0.00038861256,0.00038871053
15954,0.00037724263,0.00037774415,0.00037820532,0.00037881447
15955,0.00038044466,0.0003817867,0.00038201283,0.0003825503
