,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm,dec_4_norm,dec_5_norm,dec_6_norm,dec_7_norm
18235,0.21589853,0.21581239,0.2178551,0.21766709,0.21742456,0.21810263,0.21795,0.21752888
18236,0.21169053,0.21166211,0.21358128,0.21334584,0.21308227,0.21364991,0.21336617,0.21299008
18237,0.21854357,0.21847203,0.22045964,0.22021152,0.2199453,0.22055705,0.22040458,0.21999288
18238,0.21752022,0.21755467,0.21974608,0.21947338,0.21931703,0.22018726,0.21996629,0.21957189
18239,0.21102484,0.21091281,0.21284571,0.21255988,0.2124083,0.21315755,0.21295585,0.21255213
18240,0.21863177,0.21850693,0.22051316,0.22019024,0.21998465,0.22063977,0.22043419,0.21995634
18241,0.21715909,0.21706352,0.21904084,0.21875122,0.21848786,0.21927504,0.2190626,0.21862802
18242,0.2150363,0.21498437,0.21705651,0.21679844,0.21662755,0.21729429,0.21710514,0.21670286
18243,0.21624891,0.21617764,0.21822658,0.21795297,0.21774977,0.21840432,0.21818264,0.21779841
18244,0.21611771,0.21600808,0.21790022,0.21757664,0.21736512,0.21793526,0.21776417,0.21734166
18245,0.21501453,0.21498165,0.21696113,0.2167152,0.21647176,0.21707648,0.21694417,0.21659242
18246,0.21704388,0.21693625,0.21901174,0.21878739,0.21859466,0.21927272,0.21911299,0.21874236
18247,0.21515746,0.21508688,0.21710992,0.2168698,0.21665828,0.21742079,0.21722724,0.21682328
18248,0.21120544,0.21105385,0.2129734,0.21266885,0.21247497,0.21311949,0.21295066,0.21252134
18249,0.21413764,0.2140026,0.21595226,0.21566476,0.21547209,0.21614563,0.21595284,0.2155529
18250,0.22071841,0.22036615,0.22172976,0.22119834,0.22068124,0.22142139,0.22094727,0.22051246
18251,0.22328931,0.22318037,0.22491893,0.22459282,0.22437438,0.22502561,0.22474554,0.22416534
18252,0.21730301,0.21720992,0.21918301,0.21890348,0.21867609,0.21940584,0.21921097,0.21879053
18253,0.21354736,0.2134727,0.2152727,0.21495995,0.21475846,0.21532753,0.2151069,0.21487129
18254,0.21713454,0.21707425,0.21914734,0.21891342,0.21871752,0.21939339,0.2192051,0.21878505
18255,0.23057155,0.23053516,0.23271982,0.23238082,0.23211771,0.23276673,0.23271352,0.23213089
18256,0.21899205,0.21887393,0.2207473,0.2204283,0.22010556,0.22064385,0.2204484,0.21995667
18257,0.21741731,0.21731474,0.21928881,0.21893527,0.21873847,0.21932992,0.21911821,0.21871132
18258,0.21821854,0.21809913,0.22004074,0.2196954,0.21940494,0.22006543,0.21984461,0.21941791
18259,0.21535023,0.21518765,0.21717711,0.21694729,0.2167747,0.21737118,0.21711397,0.21677063
18260,0.21227616,0.21213245,0.21397965,0.21363825,0.21340658,0.21399851,0.21376957,0.21336024
18261,0.21806091,0.21793889,0.21995308,0.21967833,0.21944773,0.22024854,0.22009179,0.21970388
18262,0.23290966,0.23249163,0.23386145,0.2331964,0.23280717,0.23336025,0.23293309,0.23227325
18263,0.2163671,0.2163525,0.21840394,0.21818723,0.21795183,0.21859415,0.218426,0.21802671
18264,0.2127848,0.21267973,0.2146079,0.21426468,0.2140191,0.21467654,0.2144547,0.2140179
18265,0.21721454,0.2171133,0.21902412,0.2187484,0.21859857,0.21951269,0.21937746,0.2190035
18266,0.21769278,0.21762994,0.2196497,0.2193996,0.21920563,0.2197802,0.2196107,0.21919297
18267,0.21717268,0.21714154,0.21919905,0.21893047,0.21872054,0.21938024,0.2192255,0.21879587
18268,0.21533124,0.21526125,0.21724235,0.21703579,0.21680024,0.21770094,0.2174961,0.21709928
18269,0.21622752,0.21635668,0.21877252,0.21885045,0.21914513,0.22047354,0.22061874,0.220649
18270,0.22029968,0.22020888,0.22224045,0.22200564,0.22176681,0.22243017,0.22229122,0.22186397
18271,0.21872592,0.21870336,0.22068046,0.22030516,0.22014889,0.22112526,0.22093956,0.22057915
18272,0.21411572,0.21405412,0.21602878,0.21574888,0.21561898,0.21636485,0.21617886,0.2158226
18273,0.21308006,0.21298955,0.21492729,0.21462567,0.21449223,0.21517107,0.2149935,0.21460952
18274,0.21518984,0.21505907,0.21695994,0.21667637,0.21645372,0.21700448,0.21678782,0.21636227
18275,0.21279055,0.21272714,0.21465313,0.2143381,0.21411073,0.2146797,0.21448989,0.21400756
18276,0.21817623,0.21810158,0.22008191,0.21982262,0.21960595,0.2202871,0.22008242,0.21965678
18277,0.21728949,0.21728267,0.21927185,0.21904954,0.2188226,0.21951632,0.21943152,0.21896112
18278,0.21395032,0.21390676,0.21587603,0.2156733,0.21543296,0.21611686,0.21592061,0.21550459
18279,0.21606791,0.21602006,0.21801075,0.21772791,0.21751244,0.21812432,0.21792865,0.21751124
18280,0.2217757,0.22171496,0.22381376,0.22357075,0.22326925,0.22403426,0.22383659,0.2234227
18281,0.21509823,0.21504739,0.21696751,0.21673156,0.21647896,0.21710476,0.2169009,0.2164187
18282,0.23890802,0.2393606,0.24199025,0.24204302,0.24203584,0.24288212,0.24267676,0.24252827
18283,0.21669349,0.21663943,0.21868038,0.2184665,0.21822411,0.21885319,0.2186377,0.21820278
18284,0.21413572,0.21409675,0.21608052,0.2157881,0.21554592,0.21626772,0.21610057,0.21566787
18285,0.21596989,0.21586797,0.21784121,0.21761844,0.21742728,0.21805525,0.21785533,0.21743631
18286,0.21721108,0.21709117,0.2190128,0.21870032,0.21847188,0.21924941,0.21903422,0.21859361
18287,0.21480797,0.21461713,0.21654761,0.216255,0.21597537,0.21652788,0.2163649,0.21592404
18288,0.21333602,0.21321945,0.21512017,0.2148381,0.21469791,0.21530157,0.21505897,0.21461754
18289,0.22130115,0.22112504,0.22291934,0.22251554,0.22238463,0.22362898,0.22338635,0.22329174
18290,0.21743745,0.21732919,0.21930645,0.21904348,0.21875887,0.21943843,0.21922277,0.2188397
18291,0.21370643,0.21357001,0.21555696,0.21521719,0.2150173,0.21568668,0.21547046,0.21503119
18292,0.21718015,0.21715422,0.2191944,0.21891959,0.21874844,0.21935812,0.21910734,0.21871792
18293,0.21436284,0.21431786,0.21633792,0.21607576,0.21588275,0.21646222,0.21621372,0.21575892
18294,0.21854404,0.21843313,0.22039862,0.22008818,0.21984306,0.22048198,0.22029532,0.2198439
18295,0.228553,0.22829206,0.23025316,0.23005016,0.23004352,0.23038585,0.23005764,0.22984095
18296,0.21317689,0.2130663,0.21498352,0.21468154,0.21443728,0.21502863,0.21481006,0.2143331
18297,0.21529149,0.21516147,0.21719262,0.21694602,0.21675442,0.21750025,0.21729697,0.21690582
18298,0.21233225,0.21222702,0.21425503,0.21398681,0.21381491,0.21451667,0.21434185,0.21401748
18299,0.21813709,0.21813464,0.22009544,0.2198164,0.21964039,0.22040059,0.22016017,0.21977302
18300,0.21879807,0.21880215,0.22081667,0.22058022,0.22037427,0.22109431,0.22083917,0.22044128
18301,0.21755849,0.21756104,0.21962038,0.21943155,0.21926604,0.21999723,0.21978214,0.21944769
18302,0.21551722,0.21540688,0.21728593,0.2169214,0.21665244,0.21730518,0.21700308,0.21656534
18303,0.2142739,0.21421489,0.21617073,0.2159319,0.215779,0.21640083,0.21619426,0.21581075
18304,0.2241785,0.22406393,0.22590628,0.22554128,0.22541143,0.22636917,0.22605422,0.22550212
18305,0.2160368,0.21598183,0.21803978,0.21780714,0.21762648,0.2183146,0.21809854,0.21765292
18306,0.25532624,0.2555508,0.25806218,0.25770187,0.25776947,0.2587842,0.25865895,0.25849664
18307,0.21722817,0.21718237,0.21922502,0.21900788,0.21874124,0.21958198,0.2194194,0.21901628
18308,0.21565636,0.21559086,0.21753779,0.21722369,0.21701065,0.21777356,0.21758142,0.21716297
18309,0.2142441,0.21421973,0.21621324,0.21600477,0.21581651,0.21646099,0.2162953,0.21589375
18310,0.21580492,0.21581738,0.21787633,0.2176291,0.21741669,0.21811572,0.2179173,0.21753849
18311,0.21392933,0.2138469,0.21582696,0.21556026,0.21534292,0.21598075,0.21580857,0.21543026
18312,0.21133989,0.21128973,0.21324536,0.21300642,0.21275042,0.21353856,0.21336228,0.21303247
18313,0.26045984,0.26039416,0.2624335,0.2611998,0.2600392,0.26145673,0.26066443,0.25897247
18314,0.21248265,0.21234979,0.21432766,0.21399486,0.21377511,0.21443687,0.21424422,0.21387294
18315,0.21775196,0.217704,0.21966866,0.21940994,0.2192215,0.21986207,0.21966793,0.2192301
18316,0.21380825,0.21373461,0.21581645,0.21559276,0.2154467,0.21615864,0.2159576,0.21556357
