,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm,dec_4_norm,dec_5_norm,dec_6_norm,dec_7_norm
163,0.7680884,0.76783705,0.76741785,0.767234,0.7671654,0.7670236,0.76673347,0.7668548
164,0.98829174,0.9882902,0.98828834,0.988286,0.98828626,0.98828435,0.988284,0.98828346
165,0.93465996,0.93458974,0.9344154,0.9343243,0.9343307,0.9343344,0.9342369,0.93424666
166,0.76611334,0.7659238,0.765656,0.7655997,0.76549715,0.7653601,0.76517427,0.76523733
167,0.96554744,0.9655367,0.9655303,0.96551955,0.9655152,0.96550936,0.96550757,0.96550584
168,0.82727337,0.8268981,0.82677484,0.8266087,0.8265236,0.8263899,0.8262831,0.82633066
169,0.9247466,0.9246386,0.9244696,0.92435783,0.92438555,0.92431194,0.9241841,0.9242379
170,0.7747544,0.77453583,0.7742441,0.7740548,0.7740223,0.7738643,0.7736813,0.77370876
171,0.7432789,0.74314755,0.74288243,0.74283695,0.7427646,0.74264365,0.7424731,0.7424318
172,0.7635142,0.7630394,0.7625889,0.76240444,0.7622095,0.76203597,0.76187783,0.76189804
173,0.8728595,0.87277186,0.8725371,0.87241375,0.87239444,0.8722553,0.8721376,0.8721265
174,0.7946503,0.7943903,0.794061,0.7938831,0.7937902,0.7936653,0.7934472,0.7934298
175,0.79757196,0.7971792,0.79697233,0.7966482,0.79674935,0.79665416,0.7962715,0.79642123
176,0.77309966,0.7729506,0.77271694,0.77256197,0.7725441,0.77239394,0.77229017,0.77231497
177,0.7534796,0.7533789,0.7531327,0.75304693,0.75299066,0.75289464,0.7527835,0.75276625
178,0.7808764,0.78033614,0.78006387,0.7800492,0.78012395,0.7800241,0.7798472,0.77992916
179,0.76357883,0.76340276,0.7631465,0.76301956,0.763039,0.762895,0.762786,0.76276606
180,0.9753676,0.9753609,0.97535264,0.97534865,0.975343,0.97533983,0.97533554,0.9753356
181,0.94226027,0.94226086,0.94225943,0.94225585,0.942255,0.9422513,0.94224393,0.94223976
182,0.7332411,0.73304224,0.7327655,0.73267746,0.73263395,0.732509,0.73238003,0.73239267
183,0.9337613,0.9336467,0.9335046,0.93342793,0.9333927,0.93333644,0.93327194,0.9332765
184,0.9121624,0.9119685,0.91184586,0.9116902,0.9116886,0.9116081,0.911492,0.9115147
185,0.7457521,0.74553925,0.74527913,0.7451219,0.74507236,0.7449291,0.7447813,0.7447487
186,0.8447111,0.84442323,0.84416705,0.8440012,0.8439775,0.8438393,0.84376645,0.843813
187,0.95097965,0.9509074,0.95084476,0.95080096,0.9507906,0.950762,0.95072407,0.95072776
188,0.7499996,0.7498361,0.74963576,0.7495083,0.7494779,0.7493299,0.74922574,0.7492119
189,0.8302621,0.8300771,0.8298112,0.8295974,0.82970595,0.8296016,0.82929915,0.8295125
190,0.7676921,0.7675074,0.7672484,0.76717305,0.7671374,0.76705027,0.7669036,0.7669177
191,0.8612148,0.86105925,0.8607833,0.86061394,0.86062795,0.8606294,0.86043537,0.86051536
192,0.9285341,0.92838544,0.9282983,0.9282254,0.92816204,0.9280568,0.92804134,0.9279981
193,0.89063495,0.8904364,0.8902099,0.8900489,0.8901133,0.8899312,0.88977563,0.8898244
194,0.827566,0.8273036,0.8270796,0.8268127,0.8269168,0.8268412,0.8266574,0.8267329
195,0.9620564,0.9620556,0.96205723,0.96205956,0.96205854,0.962063,0.9620672,0.9620691
196,0.76370186,0.76361156,0.7632897,0.7631287,0.7631019,0.7629423,0.76273733,0.7627383
