,dec_1_drift_from_origin,dec_2_drift_from_origin,dec_3_drift_from_origin,dec_4_drift_from_origin,dec_5_drift_from_origin,dec_6_drift_from_origin
24969,0.89476955,0.8996482,0.90812427,0.8770258,0.8725902,0.85185146
24970,0.8236911,0.82531846,0.83456194,0.82853436,0.81961864,0.81669086
24971,0.8513628,0.85331947,0.854214,0.8368523,0.8237811,0.8280599
24972,0.48366702,0.4860497,0.50068414,0.48159432,0.4675482,0.45195925
24973,0.2819594,0.2814182,0.28899807,0.27611673,0.27308935,0.28050524
24974,0.19431686,0.20066315,0.1971727,0.1818741,0.1712442,0.15991706
24975,0.9404755,0.93628895,0.9425226,0.9308645,0.9211389,0.89638674
24976,0.7744339,0.78166485,0.7930265,0.7701057,0.7635489,0.7578549
24977,0.81530875,0.8208957,0.8294992,0.8060485,0.78773916,0.765486
24978,0.31211114,0.31325918,0.32556504,0.3109535,0.30495006,0.3181945
24979,0.5832608,0.5787213,0.59885484,0.5876844,0.5754253,0.5754822
24980,0.7090632,0.71630347,0.73627716,0.7118812,0.708699,0.70275843
24981,0.09815264,0.097943425,0.1035673,0.097994804,0.09584129,0.094742775
24982,0.86952853,0.86979675,0.8672377,0.8658891,0.824894,0.7616976
24983,0.8363415,0.8300285,0.83196527,0.8191815,0.81192964,0.80021286
24984,0.5215755,0.5217328,0.5446187,0.5234004,0.51070446,0.48922247
24985,0.8640064,0.8694149,0.87122685,0.8483113,0.818735,0.8018291
24986,0.7385366,0.7410365,0.7494595,0.72001255,0.7059485,0.69624126
24987,0.7489294,0.7552259,0.77624583,0.75899875,0.7406874,0.71841526
24988,0.89728594,0.9101894,0.9254575,0.91775906,0.91237116,0.91103417
24989,0.8715775,0.86081874,0.85081136,0.86086434,0.87897426,0.8376411
24990,0.6815511,0.6800033,0.68559563,0.67835456,0.66856384,0.64443994
24991,0.8476876,0.85107315,0.8568837,0.8296047,0.81345344,0.7748283
24992,0.73192,0.73487556,0.74495804,0.7280334,0.72798014,0.7009266
24993,0.89011765,0.89825803,0.9071065,0.89987826,0.9067831,0.89715683
24994,0.50488466,0.51034415,0.5179851,0.49634463,0.51167756,0.5015107
24995,0.04068911,0.042016864,0.04133439,0.03857863,0.035236895,0.030462742
24996,0.6868706,0.6890702,0.7072393,0.6922414,0.67235935,0.6332451
24997,0.7522154,0.7490206,0.7622688,0.74962234,0.74303097,0.7144834
24998,0.8108167,0.8083752,0.82232606,0.8134162,0.79800814,0.7666429
24999,0.23815668,0.23955524,0.24436933,0.2387777,0.22630268,0.21893805
25000,0.7878083,0.788802,0.80224764,0.7757999,0.76427734,0.70069844
25001,0.36855608,0.36889017,0.3779198,0.36061627,0.3443941,0.3409409
25002,0.63808,0.6422285,0.63726556,0.61694896,0.6135249,0.61023754
25003,0.8813538,0.87823564,0.88083905,0.86668,0.8496901,0.84271693
25004,0.8045583,0.8148916,0.8281345,0.81382495,0.80049944,0.77866757
25005,0.7281297,0.7378103,0.7386007,0.72552854,0.71489245,0.69560254
25006,0.47940427,0.48636043,0.5040964,0.4711783,0.45211762,0.43051243
25007,0.94230926,0.9421227,0.95105064,0.9554243,0.93953013,0.91611356
25008,0.78006876,0.78526866,0.7943382,0.7845676,0.76814705,0.73262715
25009,0.63692,0.6383124,0.6420033,0.60826194,0.59326184,0.557399
25010,0.73915946,0.73869276,0.7469924,0.7309647,0.7054555,0.6886581
25011,0.66836965,0.67491645,0.67829764,0.66139936,0.6675563,0.6530553
25012,0.8184759,0.81836426,0.82749057,0.81782734,0.81523955,0.8176035
25013,0.7093258,0.7147203,0.7208586,0.7053393,0.6980092,0.6941955
25014,1.0226194,1.02083,1.0266658,1.008376,1.0054538,0.9751275
25015,0.7242179,0.7340163,0.74281156,0.7192793,0.7076046,0.72097045
25016,0.77773273,0.7850496,0.8026774,0.77914405,0.7695268,0.76428986
25017,0.5378894,0.5391795,0.5553492,0.54393566,0.56032825,0.55883
25018,0.82108843,0.82651,0.8331982,0.8254658,0.81406426,0.7888359
25019,0.9225836,0.9284658,0.93277127,0.91152877,0.90685475,0.8999842
25020,0.46683514,0.48642468,0.46851844,0.43131155,0.38078922,0.3547393
25021,0.9163607,0.92646074,0.93655926,0.92706674,0.920146,0.91028994
25022,0.86669475,0.87027043,0.8880795,0.88128734,0.86769927,0.8409889
25023,0.060108423,0.061424613,0.06299257,0.058145463,0.053532183,0.04838097
25024,0.7849575,0.78747654,0.79143023,0.7816292,0.78518605,0.75137925
25025,0.6834674,0.6784364,0.6896777,0.67918444,0.67429113,0.6715987
25026,0.29317236,0.29800403,0.30413353,0.28914154,0.27570623,0.26490456
25027,0.024773598,0.02545923,0.025378525,0.023112297,0.021042645,0.020194292
25028,0.84357226,0.85074264,0.86003995,0.8464518,0.858305,0.85937583
25029,0.76864266,0.77083784,0.7906258,0.770122,0.75486887,0.75762963
25030,0.52379584,0.5283097,0.5450389,0.5258936,0.5257139,0.5214368
25031,0.61872363,0.61234117,0.6163064,0.61609185,0.6392438,0.62027967
25032,0.8675922,0.8722432,0.8841322,0.8696306,0.8585834,0.8450376
25033,0.61070865,0.6026082,0.60865796,0.6036415,0.60286224,0.6120827
25034,0.6306796,0.6243111,0.6400454,0.6312955,0.641825,0.63791585
25035,0.6745995,0.6778202,0.6909057,0.670095,0.66045713,0.6263045
25036,0.75217,0.753271,0.7655703,0.75923455,0.7541451,0.76312345
25037,0.5360242,0.5284929,0.5335351,0.5352912,0.5499097,0.5711155
25038,0.78100663,0.7825705,0.78039557,0.7513736,0.72269475,0.70546615
25039,0.68860054,0.69007295,0.6945642,0.6948918,0.70578027,0.6947612
25040,0.22365832,0.22324455,0.23177779,0.2198754,0.20907634,0.20238161
25041,0.93466985,0.93456036,0.9326013,0.92233944,0.9328595,0.9651725
25042,0.7564822,0.7610905,0.7659641,0.7374469,0.7236659,0.688473
25043,0.025921166,0.028619349,0.02614361,0.021423638,0.016725898,0.014407754
25044,0.47858036,0.48514056,0.49293733,0.4571314,0.42493474,0.41353804
25045,0.6920117,0.6970789,0.69968295,0.6877521,0.6883392,0.6327528
25046,0.8698736,0.8683241,0.8857247,0.87020373,0.84878594,0.81757927
25047,0.7478055,0.743163,0.7447783,0.72774494,0.7025324,0.6602069
25048,0.8360317,0.84086955,0.84364414,0.82907414,0.8220093,0.7905402
25049,0.05160147,0.052492976,0.05041629,0.048846364,0.045285344,0.04298395
25050,0.7065468,0.71320236,0.7201768,0.685827,0.62971795,0.53056526
25051,0.7218072,0.7117739,0.72490907,0.7052386,0.68621904,0.6813173
25052,0.2310074,0.23290133,0.24113578,0.2336173,0.2312553,0.23618454
25053,1.0282421,1.0356516,1.0289115,1.005579,0.9406403,0.8922723
25054,0.7193609,0.7308005,0.7329402,0.7108915,0.6931115,0.6829356
25055,0.80802596,0.81385195,0.82639796,0.81320006,0.79578,0.77437514
25056,0.65987396,0.6686107,0.68403554,0.666509,0.67164695,0.6357788
25057,0.80889565,0.8148717,0.8317605,0.8143894,0.7825315,0.78077
25058,0.95620894,0.948821,0.94935006,0.9596675,0.9570981,0.9730652
25059,0.7188725,0.72372675,0.7154739,0.6858805,0.6766032,0.64360404
25060,0.37411976,0.37812114,0.39480215,0.38065368,0.3790655,0.38256323
25061,0.8458548,0.84925693,0.859725,0.84845537,0.83019316,0.7980093
25062,0.7716908,0.7837529,0.79940116,0.7751397,0.7490759,0.7213097
25063,0.69752264,0.7048134,0.7181171,0.68707263,0.67520404,0.655148
25064,0.1475361,0.15156323,0.16039145,0.15114611,0.15064448,0.14883268
25065,0.8177624,0.8221477,0.83705765,0.8116677,0.81084406,0.8118226
25066,0.8510626,0.8491892,0.8547571,0.8443878,0.84622186,0.84383106
25067,0.8599083,0.8686635,0.8891081,0.8667376,0.84949696,0.83440113
25068,0.73105067,0.73436844,0.74845386,0.73086405,0.7223468,0.73388034
25069,0.34203905,0.3484661,0.36308694,0.33955622,0.331671,0.31575024
25070,0.5896474,0.5933384,0.60823584,0.5897901,0.5564337,0.54274803
25071,0.16912943,0.16929615,0.1681199,0.16958457,0.17083931,0.16369063
25072,0.6719109,0.67536044,0.683723,0.6535209,0.6286354,0.61885345
25073,0.79924226,0.7857392,0.7860956,0.7931694,0.80639756,0.7628923
25074,1.0021982,1.002905,0.9983267,1.019131,1.0000427,1.0178057
25075,0.15825433,0.16346127,0.16896892,0.15692818,0.14876914,0.14060485
25076,0.648804,0.6480191,0.6647737,0.6528659,0.6460692,0.66360486
25077,0.83203655,0.83750796,0.84087926,0.8246107,0.8236586,0.7765251
25078,0.9242522,0.92233366,0.9321244,0.9174445,0.91224647,0.9282207
25079,0.8255316,0.82690966,0.83053327,0.8217685,0.81288517,0.8300121
25080,1.0131025,1.012898,1.0185912,1.0117208,1.0148249,0.9844706
25081,0.91811305,0.9311142,0.9339558,0.9316978,0.9245162,0.898511
25082,0.8838781,0.89157575,0.8902304,0.88275295,0.87817055,0.84846896
25083,0.7717034,0.77879745,0.78250766,0.75960934,0.7437302,0.73803246
25084,0.5038794,0.5138522,0.52079594,0.48869878,0.46039915,0.4717155
25085,0.24675739,0.24418944,0.25116062,0.24525714,0.23873651,0.24644089
25086,0.9710745,0.9745765,0.9956358,0.9832975,0.9819744,0.96211976
25087,0.71418494,0.7134061,0.72275233,0.69343567,0.6876913,0.67781425
25088,0.50746024,0.51836944,0.528161,0.49322122,0.45786852,0.41552633
25089,0.750976,0.75322634,0.7638903,0.7463076,0.7324701,0.7247302
25090,0.8459318,0.85060656,0.87160695,0.847766,0.83185947,0.78434134
25091,0.71451116,0.72702223,0.73632467,0.7041912,0.67163694,0.64834607
25092,0.49346817,0.50132954,0.5150256,0.5052315,0.50323594,0.50583327
25093,0.6284533,0.6328722,0.65038055,0.61778045,0.5959722,0.5897904
25094,0.65927136,0.6646662,0.6641071,0.6421606,0.63106406,0.6176683
25095,0.81171983,0.81347954,0.8144192,0.8054717,0.7974932,0.77555156
25096,0.7228327,0.73044264,0.74557316,0.71794033,0.7046732,0.6448368
25097,1.0170388,1.0330148,1.0205874,1.0324951,0.991129,0.9425759
25098,0.29328853,0.29478925,0.30694973,0.2939843,0.29152763,0.27989793
25099,0.77696437,0.7898785,0.8028041,0.7818253,0.7753635,0.75555295
25100,0.8559579,0.857743,0.8701849,0.8612089,0.84473693,0.84654844
25101,0.8060185,0.80869395,0.82641035,0.7991888,0.7667357,0.6909873
25102,0.9089905,0.91163343,0.9244564,0.9029111,0.88421124,0.87635744
25103,0.8169241,0.8214235,0.8184876,0.80264366,0.7856912,0.7687395
25104,0.23613429,0.23909569,0.2468878,0.23110902,0.22904444,0.2098316
25105,0.59809315,0.59660935,0.59451234,0.60725015,0.62465024,0.6449804
25106,0.08240074,0.08281344,0.08463848,0.075915456,0.071977854,0.062889636
25107,0.21035999,0.21352923,0.21238685,0.20412165,0.20766604,0.20446533
25108,0.7842491,0.800467,0.80251455,0.7878125,0.75704527,0.6949184
25109,0.70250785,0.7079083,0.7169905,0.6953219,0.6868437,0.6604656
25110,0.7436007,0.74441844,0.756866,0.7398985,0.7614518,0.7106738
25111,0.88388467,0.8865151,0.89065164,0.87949765,0.86955076,0.85975254
25112,0.6505908,0.657315,0.6715717,0.644867,0.62868524,0.61113703
25113,0.71078897,0.7103601,0.7170015,0.7109623,0.73571086,0.73791474
25114,0.74475193,0.75853515,0.77405775,0.7411679,0.7414175,0.6998624
25115,0.33311146,0.33680046,0.34856886,0.32207477,0.29965955,0.28348726
25116,0.065472186,0.06713247,0.069582045,0.06261748,0.059735596,0.055545747
25117,0.5605848,0.56767833,0.57212436,0.54512686,0.5317407,0.5301262
25118,0.9973236,0.9914648,0.998925,0.9833097,0.983903,0.9998852
25119,0.51829267,0.5289051,0.5331791,0.5064562,0.50356627,0.49996948
25120,0.51198596,0.5166315,0.5313096,0.5142942,0.50466263,0.48027647
25121,0.7876257,0.78516734,0.79134035,0.78395075,0.7882843,0.767734
25122,0.79895514,0.7973015,0.8141521,0.79148,0.78526825,0.77961814
25123,0.8918102,0.90774643,0.92167044,0.8975832,0.89947045,0.91468865
25124,0.50217414,0.50731504,0.52132106,0.5046538,0.5101279,0.51217705
25125,0.8550581,0.8560352,0.8695196,0.85084504,0.84914523,0.8237171
25126,0.83318454,0.83643484,0.8440052,0.82008404,0.8250275,0.8297362
25127,0.03616017,0.036935687,0.036432326,0.034470916,0.033981442,0.032556415
25128,0.62543,0.6269832,0.63988256,0.6208732,0.6200839,0.6170903
25129,0.68801343,0.6918199,0.7122496,0.69249105,0.67890316,0.64989674
25130,0.49436808,0.49953282,0.5218773,0.49147022,0.4756686,0.46172166
25131,0.86935693,0.8597709,0.86728764,0.865435,0.8612741,0.89843404
25132,0.7418655,0.7416861,0.74533963,0.72666293,0.70818055,0.7126677
25133,0.6275755,0.638157,0.64440364,0.62017095,0.63467455,0.61774355
25134,0.47121918,0.4703806,0.48688024,0.4741333,0.4638111,0.4686631
25135,0.7755132,0.7691233,0.7793298,0.76597315,0.7655529,0.74290663
25136,0.8797653,0.88098925,0.8936152,0.9030167,0.9155082,0.9167593
25137,0.8061461,0.80960816,0.82687706,0.8213259,0.8055004,0.8010405
25138,0.71919703,0.7168193,0.72398007,0.71552896,0.71637785,0.7363092
25139,0.62491095,0.62780315,0.6379596,0.6130136,0.6021551,0.59409535
25140,0.90047884,0.9004604,0.8906554,0.89317864,0.8759097,0.8813299
25141,0.7911117,0.7936459,0.80634767,0.78140026,0.75334483,0.7409897
25142,0.8883414,0.89566326,0.9023089,0.8858464,0.8705653,0.8192538
25143,0.75322115,0.76052326,0.77001953,0.75140256,0.71586984,0.66516656
25144,0.88335997,0.90727365,0.90783846,0.89138347,0.8607351,0.8367222
25145,0.693266,0.71022415,0.7215032,0.69582665,0.65765727,0.6199819
25146,0.95992666,0.9620693,0.9657569,0.9531928,0.96561295,0.9795755
25147,0.90917426,0.9221935,0.93442553,0.92182004,0.8913309,0.8507451
25148,0.8190529,0.82940334,0.8457501,0.82228005,0.8280082,0.808377
25149,0.66905344,0.6738161,0.69046104,0.659901,0.6533679,0.6271651
25150,0.6957716,0.6898887,0.6957655,0.6920431,0.7008423,0.71138966
25151,0.90951276,0.9060638,0.91409373,0.90477204,0.9112662,0.8963146
25152,0.79495615,0.7957921,0.8083074,0.7939944,0.7863127,0.7505869
25153,0.875818,0.8778155,0.873291,0.87717664,0.8723538,0.85172963
25154,0.7649332,0.7620069,0.7839138,0.7619811,0.7629808,0.7626757
25155,0.5736655,0.5788119,0.596244,0.57869077,0.5627086,0.55164266
25156,0.75016844,0.7513999,0.76576906,0.76483107,0.75717616,0.7595103
25157,0.8378949,0.84255314,0.85634315,0.8482362,0.8283419,0.8076572
25158,0.7317482,0.73439,0.744063,0.7212745,0.69909817,0.6774976
25159,0.87565887,0.8778966,0.8739439,0.87919426,0.88093436,0.85308367
25160,0.7325667,0.7298312,0.73076886,0.71820426,0.7107235,0.69504404
25161,0.031851232,0.03307855,0.03330064,0.031283975,0.02995634,0.028360784
25162,0.7546033,0.7512011,0.7716147,0.74932545,0.74783725,0.76104
25163,0.5797483,0.57759804,0.58177876,0.5620877,0.54999566,0.49652886
25164,0.9644408,0.9639672,0.96320075,0.9720291,0.9793693,0.98201656
25165,0.6960045,0.68725425,0.6952798,0.6900414,0.69239116,0.69705117
25166,0.8683154,0.86247665,0.8671461,0.85915554,0.8623585,0.8326917
25167,0.6430718,0.6480948,0.649173,0.6306697,0.64251715,0.6229719
25168,0.3743956,0.37592697,0.38882405,0.37760222,0.38882047,0.3958603
25169,0.20210528,0.20644462,0.21019316,0.19776314,0.18948776,0.1751591
25170,0.76581687,0.7718258,0.7815663,0.75419366,0.75104094,0.73495615
25171,0.88933176,0.89568514,0.90468997,0.908277,0.9022344,0.8986881
25172,0.7057045,0.70811534,0.7278023,0.7055019,0.6930773,0.6881921
25173,0.011285961,0.011466742,0.011238575,0.010757446,0.010149717,0.009502828
25174,0.88320506,0.87738675,0.8862574,0.85898453,0.8438212,0.8361929
25175,0.02165544,0.023941278,0.020956337,0.016655385,0.012675822,0.011190414
25176,0.8210516,0.8244551,0.8313306,0.809529,0.80970466,0.7697904
25177,0.049764335,0.05178982,0.051294148,0.04564619,0.040121436,0.03708762
25178,0.60616946,0.61446434,0.62858427,0.60972893,0.6032007,0.5745003
25179,0.8978023,0.9079409,0.91009223,0.9039632,0.8801374,0.8585099
25180,0.90035313,0.89401793,0.91481656,0.9086683,0.9077011,0.8904486
25181,0.5498973,0.5506723,0.5598507,0.52491134,0.4969781,0.45557892
25182,1.012078,1.0010402,1.0114514,1.0144799,0.99674445,0.989108
25183,0.9973856,0.987261,0.9872272,1.0021664,0.999476,1.0212618
25184,0.97564226,0.9759858,0.977647,0.97038734,0.9941331,0.97577316
25185,1.0246385,1.020874,1.022108,1.0237986,0.99805874,0.96395105
25186,0.87074757,0.8758582,0.87963176,0.88218653,0.8691074,0.86949897
25187,0.19197804,0.19118643,0.19757092,0.18944812,0.19061553,0.19289154
25188,0.7834006,0.7865535,0.7965599,0.7834198,0.79880387,0.77949166
25189,0.793018,0.78969574,0.80110824,0.782203,0.760849,0.72178257
25190,0.4880259,0.48632562,0.49876505,0.48558158,0.48252285,0.47977716
25191,0.7925625,0.7983862,0.793928,0.78185964,0.78694445,0.80777675
25192,0.6476844,0.6558662,0.6733054,0.6509932,0.628985,0.6170101
25193,0.89286155,0.88766897,0.8872085,0.8788485,0.87911624,0.8580261
25194,0.65684664,0.6654481,0.66673374,0.6311705,0.60078746,0.5476834
25195,0.85285425,0.8531371,0.8732287,0.8505776,0.8624378,0.8429451
25196,0.19067413,0.1881265,0.1930179,0.18528557,0.1856023,0.18617755
25197,0.78350395,0.7909802,0.7994253,0.785886,0.7759746,0.7727402
25198,0.8028743,0.8107106,0.8284756,0.79775435,0.79508364,0.76138335
25199,0.9082716,0.9103453,0.9118334,0.91034555,0.91437316,0.91342914
25200,0.9142998,0.9180536,0.92296475,0.91724324,0.9197842,0.88855094
25201,0.78718364,0.79773784,0.8027021,0.79737014,0.798965,0.7609545
25202,0.0522089,0.057662964,0.051892996,0.037902474,0.028197348,0.02170062
25203,0.67359066,0.6689236,0.6771215,0.66359735,0.65608144,0.64807564
25204,0.79648966,0.79934216,0.82392883,0.8141103,0.80914044,0.8385409
25205,0.71286327,0.7095363,0.72133416,0.71369874,0.70557773,0.7040615
25206,0.37837756,0.3775218,0.39504266,0.3833021,0.36914766,0.36849856
25207,0.8323982,0.84072244,0.8481897,0.8356922,0.82932204,0.82640195
25208,0.9169096,0.9201712,0.91500956,0.90175873,0.89018303,0.817053
25209,0.50872743,0.50864106,0.5254588,0.50385857,0.49141574,0.4721051
25210,0.7453525,0.7406281,0.75468105,0.7407589,0.717114,0.72273654
25211,0.8124568,0.8166663,0.8253429,0.8151506,0.8125719,0.8288453
25212,0.1628778,0.17562032,0.16186863,0.13578117,0.11414951,0.120276034
25213,0.56644887,0.57284606,0.58571565,0.55032784,0.49107563,0.44933736
25214,0.904301,0.90632635,0.92356175,0.93537754,0.9525968,0.9593024
25215,0.88520086,0.8775786,0.8802011,0.8773338,0.8824939,0.8932077
25216,0.34572434,0.35331583,0.33806556,0.38057625,0.37244606,0.38439846
25217,0.81113833,0.81617296,0.8244,0.799817,0.78061783,0.7544907
25218,0.6431762,0.6421371,0.6579323,0.6490654,0.64893866,0.6699543
25219,0.9703319,0.9640873,0.95312685,0.9659781,0.95279783,0.96549356
25220,0.82289743,0.828407,0.8399872,0.82686824,0.8298038,0.8107399
25221,0.8171255,0.82467216,0.8282492,0.8104718,0.8032509,0.7575607
25222,0.8428719,0.8438281,0.8554145,0.8401678,0.8390486,0.83396214
25223,0.76036274,0.763304,0.7672317,0.7546712,0.7596887,0.70582074
25224,0.86921686,0.86749965,0.8659824,0.8694326,0.8891437,0.8665596
25225,0.1777587,0.17996216,0.18571955,0.17146659,0.16264594,0.15636694
25226,0.7755969,0.77181816,0.78432024,0.77166545,0.7797036,0.74110365
25227,0.944807,0.9450102,0.95367044,0.94508064,0.9440278,0.9502036
25228,0.7381791,0.7432234,0.75682986,0.74038005,0.72875357,0.72230697
25229,0.7821844,0.77372426,0.7803896,0.7604232,0.74585,0.72553855
25230,0.076268196,0.07831395,0.080160856,0.07495785,0.06789446,0.066957295
25231,0.7239701,0.7311982,0.7557976,0.7271795,0.7319465,0.719334
25232,0.89908266,0.89236873,0.90399855,0.8899366,0.89412093,0.83267295
25233,0.044372737,0.04622817,0.04461229,0.040531874,0.035766006,0.030224323
25234,0.8805768,0.88021505,0.88957644,0.8780538,0.8656396,0.85160804
25235,0.038808167,0.039024055,0.038548112,0.038220644,0.038190544,0.03763175
25236,0.8583834,0.8642328,0.86898124,0.8600319,0.84987336,0.81525886
25237,0.7970225,0.7961098,0.8141987,0.81309175,0.82899845,0.83490646
25238,0.7373438,0.74095154,0.76064456,0.7491801,0.75532144,0.7517813
25239,0.35492885,0.3584447,0.37461877,0.35588735,0.3581369,0.359595
25240,0.33784795,0.3383445,0.34088933,0.33733344,0.35724765,0.3529954
25241,0.75095004,0.7642371,0.7767597,0.75043535,0.72741234,0.67499316
25242,0.70028484,0.70125926,0.70636284,0.696236,0.7213799,0.69189155
25243,0.990196,0.98472124,0.97515124,0.97295,0.9647516,0.96005857
25244,0.81085134,0.8075883,0.8169812,0.81346303,0.8120054,0.78279865
25245,0.9145417,0.91312027,0.9258768,0.91549325,0.903435,0.9577167
25246,0.5551013,0.55799425,0.5703118,0.54918027,0.54953086,0.57742333
25247,0.22062176,0.22426343,0.23418123,0.21534705,0.20663261,0.19307733
25248,0.47556615,0.47978342,0.4870363,0.46621013,0.4548158,0.43891066
25249,0.96890765,0.9802568,0.98534095,0.9847854,0.99419886,0.9843519
25250,0.85262394,0.84828126,0.864617,0.8437375,0.8228636,0.8015269
25251,0.76823115,0.7586686,0.7648837,0.75032586,0.75632703,0.74118763
25252,0.7659227,0.7734822,0.8046645,0.78958565,0.77519786,0.78572893
25253,0.7009479,0.7039424,0.7220474,0.7020374,0.695334,0.6697093
25254,0.8150294,0.819549,0.8278651,0.8085511,0.80561584,0.79153174
25255,0.9069038,0.91516924,0.929295,0.9281448,0.9192532,0.9213568
25256,0.73948693,0.7451151,0.7497976,0.7421391,0.73930097,0.74658954
25257,0.7598766,0.76496446,0.77655303,0.76739,0.7750677,0.7722781
25258,0.7078805,0.71047664,0.7166641,0.73013645,0.724734,0.71168756
25259,0.3594526,0.36443108,0.37226653,0.3515706,0.35010028,0.33366728
25260,0.4445752,0.4486348,0.46055138,0.44453746,0.45033938,0.48494184
25261,0.8392898,0.8425896,0.843184,0.8312053,0.8115804,0.78465456
25262,0.7557323,0.75779223,0.7719449,0.7637638,0.7477202,0.70681506
25263,0.6025516,0.60612774,0.6137332,0.60379654,0.6113653,0.59494555
25264,0.7178767,0.7192004,0.7178608,0.71217835,0.703891,0.70071185
25265,0.7972436,0.80494344,0.809584,0.799615,0.78339356,0.7388865
25266,0.89786875,0.9034587,0.9145888,0.90230525,0.8867565,0.8490262
25267,0.8183252,0.81956726,0.8348689,0.8158039,0.7902681,0.76545364
25268,0.12980288,0.13219374,0.1371209,0.1291036,0.12358022,0.11614269
25269,0.26056468,0.26626432,0.27857977,0.2602198,0.2545113,0.24304533
25270,0.54553545,0.54340565,0.5643649,0.5499381,0.5514246,0.5430844
25271,0.19731945,0.19868988,0.20703638,0.20335805,0.20420855,0.20601368
25272,0.9117607,0.9126535,0.9184501,0.906145,0.90777004,0.9351586
25273,0.3140747,0.3159182,0.3281737,0.31119567,0.31164092,0.29357767
25274,0.80111194,0.7972249,0.80358845,0.7890233,0.7827117,0.7745189
25275,0.5511234,0.5534843,0.5620518,0.5507068,0.5376102,0.54238737
25276,0.84203243,0.83968556,0.84750134,0.8278618,0.81745297,0.78062975
25277,0.6230887,0.62324965,0.6392448,0.60375154,0.58144945,0.55735576
25278,0.70871335,0.7109532,0.72711396,0.712076,0.6840913,0.6536453
25279,0.7426346,0.75184447,0.7702266,0.74780226,0.7450255,0.70954
25280,0.04167986,0.042800188,0.041861475,0.0395357,0.03648144,0.03389454
25281,0.60372686,0.5958518,0.56367266,0.5586925,0.51178813,0.5103957
25282,0.60185575,0.60287166,0.5821086,0.5618024,0.5558293,0.5199169
25283,0.86196125,0.86755407,0.8801297,0.8803834,0.9039179,0.9152977
25284,0.85024077,0.86559975,0.8814046,0.86415327,0.84751195,0.79926133
25285,0.28456157,0.29083294,0.29729426,0.28213322,0.27337164,0.24579823
25286,0.68175554,0.68736506,0.69403064,0.6585413,0.630328,0.6039475
25287,0.8249131,0.8214232,0.8395693,0.8236445,0.8055147,0.7961929
25288,0.45131487,0.45492065,0.45897245,0.4484948,0.4528767,0.46325314
25289,0.91125923,0.90907323,0.9177789,0.91081107,0.88558286,0.88118744
25290,0.8023765,0.80382955,0.8121983,0.8020793,0.78986937,0.7545675
25291,0.36429727,0.3684001,0.37738836,0.36383057,0.36056077,0.3442701
25292,0.3334856,0.33191842,0.34205115,0.3309958,0.3331796,0.33116686
25293,0.03323716,0.034532726,0.03359127,0.03044337,0.02697891,0.024057627
25294,0.6887733,0.69684505,0.71119964,0.68768454,0.6641569,0.6376275
25295,0.8578924,0.8574157,0.8729746,0.8555141,0.84093523,0.8350503
25296,0.8468202,0.844606,0.8548938,0.8424768,0.83073497,0.79584557
25297,0.628814,0.6295732,0.6261126,0.61921346,0.616981,0.58917224
25298,0.8852246,0.8830079,0.8793297,0.8838035,0.8967459,0.8531629
25299,0.6065619,0.6117426,0.63487923,0.6108905,0.6020405,0.59762216
25300,0.5450196,0.54204273,0.555038,0.53332424,0.5127459,0.4961273
25301,0.5070509,0.51495004,0.5304976,0.5120215,0.4927203,0.47803336
25302,0.806265,0.80630857,0.8143989,0.81490266,0.8149922,0.7977036
25303,0.94505334,0.9433585,0.95068455,0.947721,0.95487916,0.92837
25304,1.011949,1.0117618,0.9981605,1.00437,1.0237566,1.0111918
25305,0.74239135,0.7419838,0.748124,0.72676456,0.7029088,0.68393755
25306,0.6258676,0.6286297,0.6377161,0.62349975,0.6272253,0.62075925
25307,0.63487923,0.6354146,0.65130794,0.6238011,0.61608803,0.5750092
25308,0.10346085,0.10734373,0.11293697,0.15659505,0.100556135,0.12475437
25309,0.5672135,0.5649217,0.568084,0.5474682,0.54794014,0.5300144
25310,0.17269266,0.17351031,0.17770863,0.17364901,0.16980207,0.15853393
25311,0.14765924,0.14863527,0.15347797,0.14440453,0.13641864,0.13442653
25312,0.8449419,0.8385307,0.84729314,0.8299329,0.83839893,0.82609034
25313,0.89876986,0.90520513,0.9131268,0.8932484,0.86888397,0.78332734
25314,0.8158504,0.82090783,0.8375418,0.8443412,0.8521975,0.8686642
25315,0.41506886,0.41625887,0.43064296,0.42522746,0.43256193,0.4163549
25316,0.79567057,0.7828088,0.7959666,0.7863378,0.80324686,0.79868907
25317,0.7224778,0.72047526,0.7258965,0.7070482,0.7015854,0.67952
25318,0.068994105,0.071321845,0.07090402,0.083143175,0.06409824,0.070516765
25319,0.8731428,0.87697995,0.8876569,0.88782996,0.8888705,0.8982152
25320,0.73475766,0.73203576,0.741271,0.7248711,0.72035134,0.6945311
25321,0.77576935,0.7693484,0.7865149,0.77342206,0.7386817,0.7155254
25322,0.71449405,0.72868717,0.73602253,0.7107335,0.6893947,0.6712538
25323,0.79823124,0.79211605,0.7896207,0.77175933,0.78575295,0.7925666
25324,0.722105,0.72082317,0.7362503,0.69799197,0.67774415,0.65087867
25325,0.9785003,0.98863155,0.9900039,0.9707184,0.9693903,0.91885805
25326,0.2953282,0.29561138,0.30795586,0.291584,0.2845719,0.28694838
25327,0.070469975,0.07174033,0.07446772,0.069173336,0.06388873,0.06441522
25328,0.7235396,0.72956276,0.735783,0.7148733,0.697795,0.6852267
