,dec_0_norm,dec_1_norm,dec_2_norm,dec_3_norm
103817,0.25378528,0.2529227,0.2529117,0.25262478
103818,0.26881033,0.26880318,0.2687664,0.2690654
103819,0.24457668,0.24447082,0.24461538,0.2445503
103820,0.4951907,0.49510536,0.49549848,0.49563748
103821,0.27523735,0.2745384,0.27377042,0.2734632
103822,0.26854128,0.26899683,0.26869836,0.26898956
103823,0.28386328,0.28429025,0.2841713,0.28573608
103824,0.251616,0.25207576,0.25072232,0.2523215
103825,0.24704051,0.24736962,0.24782695,0.24882089
103826,0.2319,0.23197131,0.23239356,0.23270565
103827,0.21722835,0.2174152,0.21720721,0.21750876
103828,0.23321146,0.23366235,0.234604,0.23516591
103829,0.2764618,0.27662337,0.27719885,0.27749288
103830,0.2115166,0.21114244,0.21077311,0.21075441
103831,0.5310115,0.53105205,0.53132385,0.53170264
103832,0.20702985,0.20738935,0.20709364,0.20725782
103833,0.23661532,0.23698184,0.23693098,0.23732702
103834,0.24392286,0.24386816,0.24399178,0.24467596
103835,0.37584662,0.37614426,0.3768058,0.3767416
103836,0.2498346,0.25057775,0.2509013,0.25125948
103837,0.25730783,0.25724256,0.25789416,0.2579444
103838,0.24618635,0.246586,0.24649611,0.24661332
103839,0.4203069,0.42033562,0.4211079,0.42181292
103840,0.23417328,0.23436455,0.23452984,0.23448473
103841,0.24344526,0.243405,0.2432483,0.24349016
103842,0.50559306,0.5058734,0.506141,0.50657445
103843,0.44833326,0.44885343,0.44915545,0.4495098
103844,0.2651739,0.265318,0.26492736,0.26603952
103845,0.20503914,0.20513728,0.20534334,0.20586747
103846,0.27562732,0.27610365,0.27650443,0.27667117
103847,0.2682229,0.2681276,0.26795214,0.2677644
103848,0.24617457,0.24692713,0.24722302,0.24823765
103849,0.30299327,0.3028593,0.3022912,0.30246177
103850,0.24728072,0.24773265,0.24790028,0.24827789
103851,0.25039393,0.25072446,0.25161514,0.25229257
103852,0.41042963,0.4106013,0.41041476,0.41123897
103853,0.3868496,0.38739514,0.38780475,0.38832983
103854,0.7511282,0.75125086,0.75151443,0.75188696
103855,0.22698462,0.22719145,0.22750266,0.22781405
103856,0.21454129,0.21481988,0.21514212,0.21555176
103857,0.26380384,0.26441088,0.26513088,0.2653362
103858,0.21503514,0.21574953,0.21616483,0.21665545
103859,0.33325273,0.3330631,0.33369103,0.33392924
103860,0.24224631,0.2426349,0.24265128,0.24282078
103861,0.22695862,0.22681211,0.22731261,0.22810939
103862,0.4251578,0.4255572,0.42650485,0.42695832
103863,0.23720795,0.23770984,0.23762196,0.23780385
103864,0.24012895,0.24024954,0.23968379,0.23989096
103865,0.40499708,0.40527773,0.40586627,0.4059613
103866,0.24060827,0.24087942,0.24122535,0.24159233
103867,0.28335297,0.28207925,0.2805956,0.27988535
103868,0.20684579,0.2070343,0.20707831,0.20714821
103869,0.26893988,0.26959586,0.26973563,0.26990503
103870,0.28674307,0.28686583,0.28688818,0.2873408
103871,0.93161106,0.93157107,0.9315691,0.9316158
103872,0.21528138,0.2152488,0.2150798,0.21503763
103873,0.23140109,0.2319471,0.23196541,0.23282501
103874,0.52090424,0.521294,0.5219223,0.52253515
103875,0.22599234,0.22605677,0.22590506,0.22599728
103876,0.4925578,0.4926598,0.49293214,0.49342683
103877,0.2777251,0.27760765,0.27733567,0.27745456
103878,0.2746927,0.27421042,0.2735115,0.273215
103879,0.4401985,0.44021282,0.44081885,0.44128323
103880,0.35889918,0.35878426,0.35859385,0.35903102
103881,0.25999138,0.2602493,0.26152456,0.26233527
103882,0.22866072,0.22846556,0.22870035,0.2289413
103883,0.38247204,0.38220856,0.3826836,0.38320193
103884,0.3781684,0.3784486,0.3792172,0.37991437
103885,0.2524929,0.252751,0.2523528,0.2521173
103886,0.27613425,0.27658555,0.27705902,0.2775462
103887,0.23104647,0.23112,0.23099849,0.23139495
103888,0.5872998,0.5878021,0.5880421,0.5881461
103889,0.23584583,0.23644039,0.23666532,0.23621374
103890,0.37248492,0.37283036,0.37367985,0.37388882
103891,0.1999318,0.19957766,0.19959876,0.1997012
103892,0.2567887,0.25705063,0.25718927,0.25796053
103893,0.6258413,0.62594056,0.62612015,0.6265104
103894,0.22991991,0.22989948,0.22996172,0.23010454
103895,0.29625136,0.2956547,0.29505602,0.29487088
103896,0.30591306,0.3062051,0.3064292,0.3068659
103897,0.24515302,0.24512579,0.24520266,0.24586421
103898,0.2644692,0.2638783,0.2639983,0.26448643
103899,0.34492067,0.34511513,0.34526056,0.34574884
103900,0.48953837,0.49009728,0.49069542,0.49133164
103901,0.480724,0.48068047,0.48108715,0.48116443
103902,0.26570466,0.26495,0.26376647,0.26332554
103903,0.25607508,0.25636828,0.2567437,0.25717673
103904,0.41126123,0.4117898,0.41234216,0.41308418
103905,0.22483674,0.22482133,0.22504233,0.22520857
103906,0.25211915,0.2526312,0.25265142,0.2526318
103907,0.530203,0.53015107,0.5302414,0.53049797
103908,0.2387496,0.23910074,0.23889509,0.23930642
103909,0.38400283,0.3844296,0.3847716,0.38498542
103910,0.57263017,0.57288307,0.5732672,0.5736856
103911,0.27087972,0.27105024,0.27114603,0.27114785
103912,0.47050157,0.47031876,0.47016734,0.4708448
103913,0.25720304,0.25735325,0.25780344,0.2592145
103914,0.2151492,0.21528259,0.21498129,0.21558033
103915,0.30169562,0.30156296,0.30126053,0.3017978
103916,0.20869355,0.20900305,0.20914274,0.20948473
103917,0.26518154,0.2656399,0.2656723,0.26577652
103918,0.21131007,0.21167299,0.21149516,0.21201879
103919,0.25781956,0.25806764,0.2583426,0.25934136
103920,0.2554365,0.25534937,0.25573918,0.25610623
103921,0.22096568,0.22101825,0.22055408,0.22095527
103922,0.48235348,0.4828986,0.48326966,0.48402762
103923,0.24980736,0.25040582,0.25081688,0.250765
103924,0.2994754,0.29995015,0.30063897,0.3009183
103925,0.21608953,0.21616878,0.21581717,0.21594252
103926,0.2293736,0.22953226,0.2292234,0.22929956
103927,0.24288717,0.24216901,0.24166933,0.24143785
103928,0.3635628,0.36401904,0.36424488,0.36461014
103929,0.29993454,0.3002761,0.3008911,0.30115765
103930,0.23643285,0.23634283,0.23615146,0.23646891
103931,0.2372716,0.23765819,0.23762153,0.23799919
103932,0.23531972,0.23628001,0.23686382,0.23733525
103933,0.26639533,0.26614127,0.26606503,0.26624772
103934,0.4302142,0.43009713,0.4304945,0.43082848
103935,0.38317156,0.3829035,0.38282457,0.38340926
103936,0.4796103,0.47990698,0.48005205,0.48047504
103937,0.39976677,0.39991203,0.4006681,0.40130687
103938,0.37756702,0.3777109,0.3777225,0.37789676
103939,0.4270652,0.4271204,0.427784,0.42795792
103940,0.21048588,0.21058123,0.21043992,0.21061993
103941,0.21617676,0.21620698,0.21678618,0.21680813
103942,0.5771492,0.5772468,0.57764506,0.578291
103943,0.22544017,0.22608718,0.22600135,0.22615716
103944,0.36511186,0.3645902,0.36497095,0.36517033
103945,0.33904362,0.3393359,0.34020385,0.34105036
103946,0.35669386,0.35726824,0.3577025,0.35828558
103947,0.23601414,0.23630683,0.2361558,0.23587658
103948,0.25930765,0.26019546,0.26072803,0.2604907
103949,0.22328243,0.22320418,0.22344238,0.22354588
103950,0.22859861,0.22905584,0.22926605,0.22948116
103951,0.23861043,0.23929045,0.23990248,0.24051882
103952,0.22270863,0.22275843,0.2225686,0.22259657
103953,0.20836079,0.20881775,0.20888108,0.20879157
103954,0.39296776,0.3934182,0.3939051,0.39422458
103955,0.22936203,0.22941916,0.22917804,0.22959906
103956,0.29265913,0.29241055,0.29194456,0.2915695
103957,0.25445837,0.25462684,0.2550619,0.25535458
103958,0.2601284,0.26091957,0.26100618,0.26155198
103959,0.9205554,0.9205476,0.92053837,0.92058516
103960,0.31404042,0.31272984,0.31213763,0.31254256
103961,0.29180348,0.29248655,0.29304287,0.29346117
103962,0.49823615,0.4983878,0.4987023,0.49912497
103963,0.23778437,0.23858961,0.23916396,0.23990627
103964,0.24558245,0.24595487,0.24627645,0.24667922
103965,0.2393214,0.23973525,0.24011338,0.24041605
103966,0.38071376,0.38089007,0.38047406,0.3810671
103967,0.2249762,0.22544895,0.22624293,0.22659348
103968,0.39595774,0.39659718,0.3978271,0.398081
103969,0.25870827,0.25831372,0.25710037,0.2562327
103970,0.28069806,0.2812429,0.2813714,0.28194612
103971,0.24049649,0.24071488,0.24073727,0.24117239
103972,0.44684613,0.44769186,0.44789433,0.44820696
103973,0.23680776,0.237535,0.23835568,0.23831168
103974,0.55549747,0.5555352,0.5557537,0.55612725
103975,0.2412994,0.24112897,0.24102706,0.24140623
103976,0.48279485,0.4827408,0.48335955,0.48368305
103977,0.26993328,0.26607257,0.2634535,0.26146233
103978,0.23510134,0.23553246,0.23549806,0.23571485
103979,0.39981177,0.39963174,0.39983672,0.4006357
103980,0.2855485,0.28595957,0.28622666,0.28720772
103981,0.40533686,0.4051537,0.40536633,0.40530047
103982,0.25720638,0.25744987,0.2577587,0.25822076
103983,0.24659444,0.24688825,0.24695486,0.24766968
103984,0.23318405,0.23327534,0.23293254,0.23335326
103985,0.27927214,0.27957985,0.28063345,0.2811809
103986,0.24769002,0.24785672,0.24824776,0.24850917
103987,0.22162011,0.22193487,0.22235587,0.22242227
103988,0.2687225,0.26951492,0.26984012,0.26892358
103989,0.2555965,0.25496173,0.25414595,0.2543107
103990,0.2557054,0.25600046,0.25597015,0.25647935
103991,0.22632758,0.2272041,0.2270381,0.22717652
103992,0.21952768,0.2194411,0.21900527,0.21873577
103993,0.35567966,0.355682,0.35538235,0.35634717
103994,0.58754414,0.58784205,0.588481,0.58907104
103995,0.29534063,0.2967855,0.2989982,0.3000678
103996,0.23405774,0.2340446,0.23372984,0.23386997
103997,0.24250686,0.24174282,0.24025653,0.24098584
103998,0.25955352,0.26034975,0.26070777,0.26112852
103999,0.24078515,0.24126689,0.24175654,0.24223667
104000,0.26346377,0.2615753,0.26059765,0.25985497
104001,0.23319349,0.23283054,0.2325478,0.23237842
104002,0.3128361,0.31273752,0.31273255,0.31323016
104003,0.23374791,0.23330437,0.23304166,0.23315193
104004,0.39749292,0.40021354,0.40364787,0.40755147
104005,0.2738685,0.27442414,0.2743294,0.2745824
104006,0.23900953,0.23919657,0.23928323,0.23986763
104007,0.25575358,0.2567205,0.25732642,0.25754237
104008,0.3816981,0.3812886,0.3808729,0.38183847
104009,0.22315118,0.22331142,0.22328427,0.22365704
104010,0.24084322,0.2411902,0.24152158,0.24147852
104011,0.2775422,0.27800563,0.2787115,0.27928522
104012,0.25053403,0.25073126,0.25060153,0.25093278
104013,0.24070145,0.24055925,0.24062224,0.24095067
104014,0.50760686,0.5080526,0.5086726,0.50901306
104015,0.2267129,0.22658114,0.22650628,0.2268661
104016,0.2887684,0.28822145,0.28757626,0.28680837
104017,0.50705814,0.50728095,0.50879234,0.5088427
104018,0.35908628,0.35891527,0.3591011,0.35884717
104019,0.4293176,0.42978626,0.42999506,0.4303585
104020,0.27917188,0.27966085,0.27981883,0.28020364
104021,0.20416228,0.20455264,0.2045224,0.20493253
104022,0.23909461,0.2393529,0.23884185,0.23919627
104023,0.4486217,0.4483314,0.44850814,0.44910386
104024,0.22432303,0.22444381,0.22414683,0.22454481
104025,0.38415375,0.38464373,0.38397828,0.3852308
104026,0.24021502,0.24008495,0.23997203,0.23951527
104027,0.22640485,0.22651476,0.2263579,0.22645871
104028,0.38927758,0.389185,0.38965178,0.39033413
104029,0.24659391,0.24654147,0.24624033,0.24601646
104030,0.23983143,0.24066238,0.2410781,0.24170923
104031,0.27302215,0.27361438,0.2742256,0.2749116
104032,0.3832335,0.38388184,0.38449994,0.38499644
104033,0.5596778,0.55995786,0.5601384,0.5603901
104034,0.21734315,0.21745211,0.2175757,0.21750483
104035,0.24831365,0.24882816,0.24894841,0.24901274
104036,0.23919755,0.2394679,0.23928696,0.23945723
104037,0.21879849,0.21876459,0.2187903,0.21891123
104038,0.5196912,0.5198851,0.5199823,0.52021134
104039,0.45750174,0.4580278,0.45817018,0.45905396
104040,0.23774996,0.2377909,0.23776565,0.23805954
104041,0.32666963,0.32658634,0.3268067,0.32688546
104042,0.20707338,0.20721492,0.2072598,0.20716268
104043,0.27375597,0.27394077,0.27461907,0.2751119
104044,0.38588122,0.38602844,0.38702255,0.38756213
104045,0.26411,0.2646851,0.26454368,0.26454023
104046,0.30624202,0.30791277,0.30923453,0.31059036
104047,0.21347086,0.21400738,0.21444713,0.2142591
104048,0.22894149,0.22885205,0.22877103,0.22924012
104049,0.35118076,0.35131773,0.3513237,0.35190707
104050,0.24341515,0.24250905,0.2416836,0.24108881
104051,0.601347,0.6015863,0.601753,0.6022192
104052,0.22714746,0.22729646,0.22728959,0.22789933
104053,0.22882755,0.22877416,0.22945097,0.23021112
104054,0.6244265,0.62453955,0.6248006,0.6252774
104055,0.50372183,0.5035944,0.5039159,0.5044103
104056,0.36623564,0.36373675,0.3592633,0.3636191
104057,0.29800573,0.29802218,0.29907352,0.2995187
104058,0.19174603,0.19212472,0.19260412,0.19291222
104059,0.27662417,0.2762366,0.2749903,0.2753164
104060,0.2414215,0.24187644,0.24198838,0.24271435
104061,0.22062922,0.22122547,0.22078958,0.22151881
104062,0.6019251,0.602183,0.6025617,0.6029478
104063,0.25541458,0.25657174,0.25718346,0.25763786
104064,0.3676137,0.367191,0.367422,0.36771223
104065,0.5913048,0.59181046,0.5923227,0.59276044
104066,0.23160021,0.23158956,0.23148254,0.23164797
104067,0.20067349,0.20099847,0.20181379,0.20255795
104068,0.25302047,0.25230378,0.25136715,0.25002584
104069,0.25872633,0.25889775,0.25904098,0.2590769
104070,0.2517816,0.251959,0.2526035,0.25286052
104071,0.26113164,0.26134846,0.26147625,0.2613106
104072,0.243904,0.24391262,0.24396357,0.24412113
104073,0.337135,0.3369695,0.33682325,0.3369845
104074,0.24999255,0.25004855,0.25031313,0.25055206
104075,0.25803173,0.25845167,0.2586746,0.25990692
104076,0.37073523,0.37051806,0.3700326,0.3707852
104077,0.4100969,0.4105393,0.41060597,0.41110337
104078,0.29271594,0.29290038,0.29245687,0.29312956
104079,0.2885409,0.28865516,0.28860706,0.28854483
104080,0.504822,0.50514907,0.50601935,0.5062661
104081,0.24916886,0.24982932,0.24994344,0.25052327
104082,0.26461765,0.26462486,0.2649215,0.2648162
104083,0.21874222,0.21884805,0.21875261,0.21893802
104084,0.35032326,0.351188,0.35198402,0.35221463
104085,0.24336836,0.24314894,0.24290334,0.24295741
104086,0.20513864,0.20531651,0.20567083,0.20580803
104087,0.23783246,0.23836175,0.2382035,0.23865151
104088,0.33192435,0.3317451,0.33158764,0.33210546
104089,0.36016884,0.3603048,0.36075056,0.36114886
104090,0.2528589,0.2533167,0.25391245,0.25493202
104091,0.2447463,0.24382211,0.24298283,0.24240334
104092,0.51560163,0.5157335,0.51589024,0.51612866
104093,0.46260974,0.46280137,0.46302733,0.46376407
104094,0.19706705,0.19763242,0.19837709,0.19881797
104095,0.23156421,0.23218964,0.2321856,0.2326565
104096,0.20732214,0.20757233,0.2079149,0.20814843
104097,0.4794478,0.48005798,0.48092452,0.48155174
104098,0.33723712,0.3371958,0.33774042,0.33838916
104099,0.38998184,0.38740698,0.388453,0.3900855
104100,0.27851897,0.27930754,0.27940804,0.2798736
104101,0.31867507,0.31828216,0.31832638,0.31881756
104102,0.29919773,0.29894665,0.29906353,0.2995531
104103,0.2566922,0.25682306,0.25674444,0.25761622
104104,0.6334837,0.63375586,0.63419175,0.6345096
104105,0.2225899,0.22231017,0.22234096,0.22259186
104106,0.4043108,0.40335217,0.40366966,0.40291375
104107,0.20690319,0.20728506,0.20758006,0.20771727
104108,0.23302446,0.23262446,0.23251654,0.23248753
104109,0.5376003,0.5380209,0.5382775,0.5388663
104110,0.22478744,0.22488874,0.22437783,0.22398801
104111,0.22305636,0.22290993,0.22297667,0.22340234
104112,0.2366296,0.23713328,0.2375411,0.23752792
104113,0.31675106,0.31693742,0.31705952,0.31821525
104114,0.2350649,0.23559391,0.23582724,0.23643488
104115,0.57870996,0.5785778,0.5786245,0.57901293
104116,0.2308919,0.23070225,0.23052517,0.23030531
104117,0.24929108,0.24893157,0.2489695,0.24926138
104118,0.21861355,0.21857803,0.21836682,0.2184056
104119,0.39629868,0.39669394,0.39681852,0.39715368
104120,0.96084636,0.9608212,0.96081704,0.96084255
104121,0.2345834,0.23460923,0.23453997,0.23456158
104122,0.23288335,0.23296864,0.23337272,0.23319793
104123,0.2589776,0.2592114,0.25932768,0.25964823
104124,0.32826295,0.32816154,0.32834762,0.32857868
104125,0.24563171,0.24590053,0.24605821,0.24634683
104126,0.20479561,0.2049003,0.20477542,0.2049087
104127,0.27941957,0.27926144,0.2790052,0.27926826
104128,0.22432011,0.2250884,0.22500238,0.22565268
104129,0.25249255,0.25315046,0.25370416,0.25411114
104130,0.28330344,0.28388497,0.2838812,0.2836343
104131,0.23190266,0.23236257,0.23264863,0.23247896
104132,0.3367353,0.33433208,0.33201218,0.33117163
104133,0.32172465,0.32193598,0.32165068,0.32254308
104134,0.56260157,0.5629706,0.5635012,0.5639728
104135,0.23571473,0.23647739,0.23711993,0.23732966
104136,0.33495083,0.33023188,0.33035755,0.33092335
104137,0.43451816,0.43431,0.43497747,0.43535548
104138,0.7933617,0.79322207,0.79326123,0.79331887
104139,0.21276167,0.21311708,0.21276653,0.21304356
104140,0.21007457,0.21012656,0.21001309,0.21022363
104141,0.35773143,0.3579997,0.35852548,0.3589946
104142,0.4372035,0.43820098,0.43830124,0.43875328
104143,0.263664,0.2637591,0.26393995,0.26452598
104144,0.25605127,0.25573745,0.25513387,0.25485685
104145,0.22135903,0.22209735,0.22232231,0.22275709
104146,0.21449892,0.21479069,0.2148752,0.21499407
104147,0.2382903,0.23850355,0.23827596,0.23792204
104148,0.24096958,0.24067128,0.240272,0.2401333
104149,0.38216347,0.38211638,0.38196304,0.38235503
104150,0.24858709,0.24898568,0.24863891,0.24930301
104151,0.2757744,0.27596536,0.27523124,0.27585784
104152,0.24153084,0.24121293,0.2406314,0.24034205
104153,0.30504784,0.30544582,0.30624163,0.3067597
104154,0.22851923,0.22902016,0.22950235,0.22994888
104155,0.2760072,0.27677053,0.27702826,0.2771117
104156,0.30897933,0.30918756,0.30913517,0.30952114
104157,0.23810486,0.23796016,0.23808081,0.23827034
104158,0.25772178,0.25789374,0.2580219,0.25805193
104159,0.27130857,0.27174297,0.27244464,0.2731131
104160,0.24102928,0.2410161,0.2413374,0.2420503
104161,0.28660712,0.28626668,0.28595898,0.28589025
104162,0.26333025,0.26341215,0.26419958,0.26406023
104163,0.39863697,0.3993939,0.39997306,0.40105602
104164,0.2753256,0.27514818,0.2748535,0.27495918
104165,0.6456792,0.6458835,0.6463514,0.646711
104166,0.22538845,0.22594425,0.22624719,0.2265259
104167,0.25521305,0.2554076,0.25510374,0.25573346
104168,0.28615263,0.2865204,0.2863382,0.2866738
104169,0.21618149,0.21648076,0.2166468,0.21682529
104170,0.26808527,0.26724622,0.26677397,0.2674458
104171,0.24257134,0.24264292,0.24290232,0.24295273
104172,0.25127125,0.2514145,0.2514555,0.25176582
104173,0.2507827,0.25104028,0.25132537,0.25173414
104174,0.30421954,0.299328,0.2957288,0.29570034
104175,0.2606597,0.26084962,0.26098877,0.26124135
104176,0.29365504,0.29403257,0.2940051,0.2939879
104177,0.3090835,0.3097754,0.31071463,0.31117916
104178,0.23261695,0.23223403,0.23200145,0.23247631
104179,0.42850688,0.42889336,0.4293477,0.42980766
104180,0.22884305,0.22925551,0.22892737,0.22905445
104181,0.23617199,0.23634785,0.2360186,0.23588759
104182,0.49385017,0.4940849,0.4943534,0.49497524
104183,0.2124836,0.21273978,0.21321502,0.21369685
104184,0.21658276,0.21628684,0.21607953,0.21626338
104185,0.3770951,0.37684467,0.3770328,0.37749812
104186,0.22535251,0.22560005,0.22537883,0.22599468
104187,0.2555412,0.25540718,0.25526327,0.25559855
104188,0.2210677,0.22165205,0.22203755,0.22254227
104189,0.2596941,0.2601652,0.26024836,0.26076162
104190,0.23411061,0.23462681,0.2347675,0.23495997
104191,0.22846611,0.22872946,0.2293154,0.22947998
104192,0.23456597,0.23510695,0.23550406,0.23592
104193,0.21254194,0.21286246,0.21277663,0.21312712
104194,0.39205152,0.39261395,0.39337608,0.3940016
104195,0.3564018,0.35658228,0.35675228,0.3570005
104196,0.22643466,0.22646104,0.22661503,0.2270705
104197,0.24424377,0.24394314,0.2437649,0.24324138
104198,0.42156276,0.4219676,0.42277429,0.42319936
104199,0.22367537,0.2229732,0.22278231,0.22303426
104200,0.22964403,0.2300557,0.23032846,0.23063938
104201,0.22171034,0.22150627,0.22121863,0.22115424
104202,0.24225664,0.24284479,0.24290235,0.24318244
104203,0.3051912,0.3047301,0.3049773,0.30476812
104204,0.6029872,0.60327435,0.6036057,0.6040232
104205,0.37023994,0.3706715,0.37120503,0.37157318
104206,0.33184415,0.33234075,0.33258554,0.33310175
104207,0.4167395,0.41690028,0.41715592,0.4174012
104208,0.29047713,0.28873536,0.2869303,0.28522485
104209,0.23689167,0.23753005,0.2377,0.23813507
104210,0.22095583,0.22129124,0.22112152,0.22166084
104211,0.32741758,0.32738155,0.32730535,0.3276409
104212,0.37749934,0.37804,0.37831312,0.37925285
104213,0.24841414,0.24894583,0.24897234,0.24925251
104214,0.24070963,0.24098821,0.24093872,0.241406
104215,0.22351891,0.2238908,0.22418614,0.22383302
104216,0.18888266,0.18928915,0.18923101,0.18957645
104217,0.2391922,0.239707,0.24030605,0.2402793
104218,0.32131708,0.3215509,0.3225011,0.32321665
104219,0.25837362,0.25891888,0.25894406,0.25939295
104220,0.21025348,0.21030402,0.21034728,0.21058969
104221,0.21732876,0.21727243,0.21722108,0.21753077
104222,0.22086067,0.2208778,0.2207044,0.22075897
104223,0.39729,0.39753118,0.3977594,0.39827013
104224,0.2533672,0.25379714,0.25381035,0.25439394
104225,0.27360266,0.2735799,0.27315894,0.27322164
104226,0.33171177,0.32910815,0.32528543,0.32265475
104227,0.25181925,0.25134283,0.25104076,0.25146076
104228,0.22070721,0.22145507,0.22154364,0.22165538
104229,0.21920817,0.21983245,0.22003612,0.22056158
104230,0.20903508,0.20896967,0.20893317,0.20930173
104231,0.23664868,0.23697464,0.23731399,0.23780607
104232,0.21745908,0.2179739,0.21827114,0.2184938
104233,0.21949026,0.21979249,0.22007303,0.22028895
104234,0.23219919,0.23257515,0.23261067,0.23295957
104235,0.25266722,0.252248,0.25215518,0.25270623
104236,0.25588346,0.2562,0.25693727,0.25678968
104237,0.37526202,0.3759858,0.3756366,0.3764117
104238,0.29666603,0.29565275,0.29494715,0.2946752
104239,0.5181849,0.5183365,0.51848346,0.51884055
104240,0.26188415,0.2621659,0.2619604,0.26316944
104241,0.21052726,0.21017285,0.2096844,0.20990701
104242,0.2544359,0.2548622,0.25500605,0.25523832
104243,0.2035901,0.20397425,0.20395795,0.20447293
104244,0.2638911,0.2636436,0.2634096,0.2633423
104245,0.31939223,0.3187267,0.3180883,0.31749082
104246,0.21270324,0.21309748,0.21312448,0.21346827
104247,0.3154232,0.31445122,0.3140688,0.3153153
104248,0.24230677,0.2425559,0.24228437,0.24256995
104249,0.33770147,0.33740282,0.33801612,0.3384515
104250,0.24127766,0.24145292,0.24219674,0.24219945
104251,0.45600006,0.45587477,0.4564868,0.45679778
104252,0.34518555,0.3462522,0.3466512,0.34727722
104253,0.2466859,0.24701475,0.24701202,0.24698724
104254,0.33846343,0.3368044,0.33578563,0.3349297
104255,0.20260856,0.20274639,0.20273054,0.203002
104256,0.30287325,0.3018276,0.30163226,0.30031985
104257,0.6269488,0.6272303,0.62766683,0.6282461
104258,0.24365783,0.24367829,0.2435707,0.24408035
104259,0.25177616,0.2520524,0.25204757,0.2526148
104260,0.23038231,0.23030113,0.2303225,0.23081891
104261,0.2679348,0.26809472,0.26804635,0.2680165
104262,0.22620271,0.2255881,0.2254482,0.22589168
104263,0.47337434,0.47381282,0.47416064,0.47479385
104264,0.7729775,0.7729137,0.77288795,0.77305335
104265,0.3629902,0.3634991,0.3636129,0.36404252
104266,0.2887453,0.28868464,0.2887436,0.28924945
104267,0.4656067,0.4657068,0.4658712,0.46664357
104268,0.35559967,0.3559122,0.3565203,0.35711586
104269,0.50363386,0.5038686,0.5039941,0.50433576
104270,0.2829772,0.2812767,0.2805787,0.2796319
104271,0.31474105,0.31520873,0.3151381,0.31559154
104272,0.26333514,0.26363507,0.26351103,0.26364398
104273,0.46184066,0.46195662,0.4624805,0.4630957
104274,0.20924471,0.20966765,0.20962264,0.21007763
104275,0.21615443,0.21620426,0.21631536,0.21653016
104276,0.25666988,0.25589585,0.25555125,0.25576004
104277,0.24461544,0.24439332,0.24400538,0.24469537
104278,0.2652923,0.2658705,0.26699093,0.26755103
104279,0.4013249,0.4013193,0.401774,0.40220806
104280,0.3143568,0.3147139,0.3149129,0.31531945
104281,0.46883872,0.46953222,0.46938574,0.4698146
104282,0.25010732,0.24966557,0.24913424,0.24873002
104283,0.26903367,0.26850447,0.2675079,0.26778185
104284,0.3950271,0.39564458,0.39602527,0.39619032
104285,0.31321812,0.31339362,0.3135346,0.3139753
104286,0.20057696,0.20103076,0.20128705,0.20169269
104287,0.2358794,0.2360003,0.23640645,0.23721093
104288,0.2611582,0.2611965,0.26102263,0.2609719
104289,0.24375695,0.2437702,0.24370855,0.24364482
104290,0.2678131,0.26757106,0.26893663,0.269164
104291,0.25711468,0.25685924,0.25644654,0.25659654
104292,0.27564624,0.27566764,0.27621937,0.2766307
104293,0.25784826,0.25775605,0.25780657,0.2577802
104294,0.2705187,0.26991972,0.26980162,0.2693404
104295,0.31381235,0.31421363,0.31437173,0.314703
104296,0.23376504,0.23368254,0.23338594,0.23359671
104297,0.5458418,0.546521,0.5471874,0.5476322
104298,0.23719996,0.2375007,0.23799199,0.23858851
104299,0.27144763,0.27074486,0.2695982,0.26877937
104300,0.2879639,0.28860953,0.28919598,0.2896599
104301,0.20859486,0.2089833,0.20940094,0.20945174
104302,0.2665395,0.2673682,0.2679205,0.2684811
104303,0.43025023,0.43020356,0.4307277,0.43092474
104304,0.280805,0.27924034,0.2781997,0.27787134
104305,0.21401122,0.21452096,0.21469547,0.21520726
104306,0.24722338,0.24753451,0.24783637,0.24793929
104307,0.25082272,0.25073743,0.2506297,0.25058582
104308,0.236378,0.23573025,0.23543973,0.23457094
104309,0.5092755,0.509682,0.50997555,0.5104641
104310,0.44239458,0.4425374,0.44256848,0.4432274
104311,0.27161363,0.27196687,0.2724685,0.2728573
104312,0.2831451,0.2833414,0.28356162,0.28367177
104313,0.31015918,0.3096646,0.30905074,0.30945536
104314,0.2582536,0.25848424,0.25916556,0.26014093
104315,0.23319744,0.23315853,0.23281895,0.23324437
104316,0.24908866,0.24954823,0.2500038,0.2507053
104317,0.23934667,0.24041508,0.2411332,0.24186262
104318,0.33840883,0.33875248,0.3387291,0.33945876
104319,0.38126135,0.38115683,0.38151678,0.3816276
104320,0.2758827,0.2754888,0.27539253,0.2759208
104321,0.22611922,0.22660658,0.22682275,0.22701453
104322,0.2886865,0.2878158,0.286785,0.28556892
104323,0.2564534,0.2566722,0.25645393,0.25691587
104324,0.5439762,0.5442652,0.54468995,0.5450268
104325,0.28407466,0.28369883,0.28302252,0.2829168
104326,0.2666853,0.2668685,0.26664203,0.26663968
104327,0.5814477,0.5820551,0.58241314,0.5830072
104328,0.23133695,0.23113413,0.23053582,0.2307871
104329,0.46555963,0.466152,0.46667233,0.4671388
104330,0.25908232,0.25908068,0.25915718,0.2594244
104331,0.27531305,0.2756814,0.27550048,0.2755275
104332,0.2440982,0.24363835,0.24332888,0.24352393
104333,0.28568044,0.28555453,0.28529412,0.28553167
104334,0.36524636,0.36530447,0.36576986,0.36606768
104335,0.25284398,0.25338596,0.25390452,0.25432596
